customer_text,response_text,intent
@AmazonHelp Thank you for the continued silence it pairs nicely with the wasted hour on the phone with amazon support #badservice #poorcustomerservice,"@499175 I'm sorry, we don't have access to accounts via Twitter. Submitting details via the following form will allow a member (1/2) ^MV",general_query
@AmazonHelp Thank you for the continued silence it pairs nicely with the wasted hour on the phone with amazon support #badservice #poorcustomerservice,@499175 (2/2) of our Social Media team to look into this further on your behalf: https://t.co/2eZXZgPQKz ^MV,general_query
@AmazonHelp I have spoken to customer service.This isn’t the first time Amazon Logistics have lied about a delivery.I don’t deal with ppl I can’t trust,@499182 What was advised when you spoke with us? ^WJ,delivery_issue
@AmazonHelp I wish for all new kindle eReader white! Thanks for replying to my tweet and acknowledging my views.,@499198 That definitely is a very great choice! We hope you get one soon! All power to you. Nature is waiting 😊. ^ZH,general_query
@AmazonHelp It says it's Royal Mail.,"@499199 Royal Mail deliveries can be made up to 18:00, please keep us updated. ^JJ",general_query
@AmazonHelp Will it be the Royal Mail postman or another service of royal mails? The usual postman has already been and gone.,@499199 We do not have that information I'm afraid - can you check with your local RM Depot ? ^TD,general_query
"@AmazonHelp Can you see which type of service the item was posted on? It was a pre order, and its a prime subscription delivery option. It was due today",@499199 I'm terribly sorry! We don't have access to order information via Twitter. Have you contacted RM as ^TD suggested? ^TK,delivery_issue
"@AmazonHelp Non pas encore, les autres fois j'ai déjà signalé et rien n'a changé !","@404793 Afin que je puisse vérifier les informations sur votre compte, je vous invite à remplir ce formulaire : https://t.co/HtUowg2UGX ^FA",general_query
@AmazonHelp C'est fait :),@404793 Très bien reçu. Vous aurez un retour dès que ça sera fait. ^SB,general_query
@AmazonHelp Before dispatch.,"@499209 Just to confirm, are we missing the delivery dates provided in your original order confirmation e-mails? ^RA",general_query
@AmazonHelp Yes. Original delivery was yesterday now it's saying Wednesday.,@499209 Gotcha! Can you tell us who the carrier is? You can view it from the tracking here: https://t.co/Y5jpI9gRhE ^TK,delivery_issue
@AmazonHelp Mr. Bigg Deals?,@499209 We'd like to look into this further with you. Please reach out to us by phone or chat here: https://t.co/EKXRLsnxJu ^GR,general_query
"@AmazonHelp i have called you, emailed you , filled all the details , explained a no. of times , provided my whole day but what i got is disappointment.","@423183 If you've already shared the details in the link provided earlier, we'll check and get back to you with an update soon. ^SM",technical_issue
@AmazonHelp Despatched today delivered Tomorow,"@499235 Not all items have release day delivery: https://t.co/9X6mIbvvbq If it doesn't arrive tomorrow, visit: https://t.co/qy3J24VGxb ^AF",delivery_issue
@AmazonHelp There was one winner. ..And why not me :(,@428326 Winners are randomly chosen. All the best for the future opportunities. ^VG,general_query
"@AmazonHelp I already have it that if I’m not in,  to deliver to neighbour but instead it was left next to my bin.","@136734 We'd like to look into this further! When you have the chance, please reach out to us here: https://t.co/JzP7hlA23B ^VB",general_query
@AmazonHelp  https://t.co/FcHWw3oKOW,@499259 Have you tried these steps to locate the parcel? https://t.co/V80LCGcB4w Let us know ^CN,general_query
"@AmazonHelp Er... well it tells me to contact Amazon customer service which I thought I was doing. Not nearby, with neighbour or in neighbour's' gardens",@499259 We are unable to view orders via Twitter. Please contact us by phone or chat to discuss options: https://t.co/JzP7hlA23B ^ST,contact_support
@AmazonHelp C'mon? I would have sent it so far instead wasting time.... https://t.co/MsWNyT3nZE,@499263 We have responded to your DM. Kindly check. ^SS,general_query
@AmazonHelp I couldn't until you 'follow' me.,@499263 That's Odd. Anyone holding twitter account can DM us. Kindly follow our page and try sending DM again.^HS,general_query
"@AmazonHelp Don't have any complaints.I only have 1 request,Kindly add #psvgarudavega on amazon prime,Like you added arjun reddy on peoples request :)",@499264 TV shows we have available. Rest assured I shall be forwarding your feedback to our team internally. 2/2 ^HS,general_query
"@AmazonHelp Don't have any complaints.I only have 1 request,Kindly add #psvgarudavega on amazon prime,Like you added arjun reddy on peoples request :)",@499264 We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and 1/2 ^HS,general_query
@AmazonHelp ????? Was out for delivery yesterday morning??????? https://t.co/AiNlHlo7DU,"@499339 I'm sorry for the delay! I understand how frustrating it can be have a late order. If the order hasn't arrived by November 28, please let us know: https://t.co/hApLpMlfHN ^LR",delivery_issue
@AmazonHelp Can I cancel my order? I’d much rather go buy it at a store at this point,@499339 We don't have access to your account via Twitter. Please check here for additional options for your order: https://t.co/Y5jpI9gRhE ^MO,order_issue
@AmazonHelp This just shows me my orders? How does that help knowing what happened to my delivery. Please read thread.,@499339 I am truly sorry for the delay with your package! I understand your frustration. We can't cancel your order via Twitter.  Please contact us here via phone or chat so we can assist you better : https://t.co/hApLpMlfHN ^MO,delivery_issue
@AmazonHelp Such a thoughtful reply!,@499455 Thanks for the comment! We're glad that you like it. :) ^HS,general_query
@AmazonHelp Nada! Não responderam.... 😭 estou me sentindo enganado....,@499460 Olá Leandro! Por este meio nós não temos acesso à sua conta. Por gentileza entre em contato de novo com o nosso Serviço de Atendimento no seguinte link: https://t.co/ouAOLcNWp4 ^JJ,general_query
"@AmazonHelp Já entrei... meu e-mail deve ter cai do dentro do  "" buraco negro"" onde ta o livro que vocês me enganaram! @105018","@499460 Leandro, por favor tente contatar com nossos colegas pela opção de chat ou telefone para assistência imediata. ^LG",general_query
@AmazonHelp Resolvido... exclui o registro do kindle e liguei novamente,"@499460 Ficamos felizes Leandro. Te desejamos um ótimo final de semana!

Abraço!
-José J.",general_query
@AmazonHelp Blz. Para vcs também... É comum alpendre o sincronismo com a conta?,@499460 As vezes acontece. Lembre Leandro que estamos para ajudar!  ^JJ,general_query
@AmazonHelp Cancelaram a cobrança... há estava tudo resolvido...,"@499460 Leandro, ficamos felizes que foi resolvido, sempre que precisar estamos aqui para ajudar. ^DA",general_query
@AmazonHelp Mas agora temos um problema... vcs cancelaram a cobrança!,"@499460 Leandro, chama a gente pelo fale conosco para verificar seu caso. ^VL",general_query
@AmazonHelp Acho que não leu a minha mensagem! https://t.co/0oHCTOeX3U,"@499460 Você pode procurar pelo eBook em ""Gerencie seu conteúdo e dispositivos: 
https://t.co/Jn2unwL6ca. Se precisar solicitar o reembolso do eBook, pode fazer isso aqui: https://t.co/c3UMCWDg4g. ^VM https://t.co/W2MEKSmtdv",general_query
"@AmazonHelp Oh no I want the item, I just want the money for the next day delivery...","@499529 Oh! In that case, you'll need to give us a call or chat directly and let us know: https://t.co/JzP7hlA23B ^JD",delivery_issue
@AmazonHelp It says it was delivered yesterday at 10pm. I was at home and no one delivered anything?!!! Where is my package,"@324180 Hi, have you checked with close neighbours &amp; safe places around property: https://t.co/BuAkojNX8g ^TS",delivery_issue
"@AmazonHelp Yes none of my neighbors have it, ive been waiting for 2 days so much for having prime😞!!!!",@324180 Please phone or chat with us so we can review options on your order with you: https://t.co/JzP7hlA23B ^AN,general_query
@AmazonHelp Unable to be located 😡,"@499530 With Twitter, we are unable to access account information. Please, if you would, reach out here: https://t.co/JzP7hlA23B ^JE",general_query
@AmazonHelp Customer service was not sure that it would be and I'm responsible for follow up,@499531 Who's the carrier assigned to the delivery: https://t.co/Y5jpI9gRhE? ^AB,contact_support
@AmazonHelp Carrier is AMZL US ...Amazon!,@499531 Thank you. We'd like to look into this for you. Please provide your order details here: https://t.co/YQ9WKLXQU4 ^ST,general_query
@AmazonHelp This was my 2nd tweet u said the same thing when i tweeted for 1st time. Loss is all yours not mine,"@499532 As informed earlier, your feedback is forwarded. Our team will definitely work on it. ^HR",general_query
@AmazonHelp Ph: 9038262947 (10am IST to 4pm IST) https://t.co/JDFLPDRZUM,@499533 so that we can work on it and get back to you at the earliest. Appreciate your understanding. ^SM (2/2),general_query
@AmazonHelp Ph: 9038262947 (10am IST to 4pm IST) https://t.co/JDFLPDRZUM,"@499533 If you haven't received an email from our team, kindly share the details through the secured link provided earlier ^SM (1/2)",general_query
